Standard Time,Raw Message,Common Event Name,Account Email,Host IP,origin.host.ip_address.ipv4,Log Source,Log Source Type,Origin Account Name,Target Host Name
2023-08-24T15:34:18.256218700Z,"CEF:0|Akamai|akamai_siem|1.0|detect|Activity detected|5|act=alert app=h2 c6a2Label=Source IPv6 Address cs1=IPBLOCK-BURST4-227854 cs1Label=Rules cs2=IP 49.37.133.207 recently having excessive BURST qualification(4) rate on category bucket(3,Origin Error)) cs2Label=Rule Messages cs3=1 message units per second cs3Label=Rule Data cs4Label=Rule Selectors cs5Label=Client Reputation cs6Label=API ID devicePayloadId=22554a7a dhost=www.securityfinance.com dpt=443 flexString1=90182 flexString1Label=Security Config Id flexString2=qik1_204703 flexString2Label=Firewall Policy Id out=177 request=https://www.securityfinance.com/storage/2018/05/aflLogo-NILA-1280x500.png requestMethod=GET src=49.37.133.207 start=1692891194 AkamaiSiemRuleTags=IPBLOCK/ADAPTIVE/BURST AkamaiSiemTLSVersion=tls1.3 AkamaiSiemRequestHeaders=Host:+www.securityfinance.com\nAccept:+image/webp,image/avif,video/*;q\=0.8,image/png,image/svg+xml,image/*;q\=0.8,*/*;q\=0.5\nsec-fetch-site:+same-origin\nsec-fetch-dest:+image\nAccept-Language:+en-IN,en-GB;q\=0.9,en;q\=0.8\nsec-fetch-mode:+no-cors\nUser-Agent:+Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_15_7)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/16.5+Safari/605.1.15\nReferer:+https://www.securityfinance.com/locations/\nAccept-Encoding:+gzip,+deflate,+br\nCookie:+_fbp\=fb.1.1692891141072.1170331333;+_dc_gtm_UA-85896742-1\=1;+_ga\=GA1.2.528634851.1692890905;+_ga_ZF2362WX62\=GS1.1.1692890905.1.1.1692891191.60.0.0;+_gcl_au\=1.1.331379330.1692891141;+_gid\=GA1.2.609272009.1692891130;+_uetsid\=6a923c80429311ee9b7257d5b42f63f2;+_uetvid\=6a921c20429311ee8a5907eeb7c5b498;+_vwo_uuid_v2\=D32847E8F6D66A23AEF058A26E5A13A6C|ed40eae91b37128ceb3917e67becf2f2;+AKA_A2\=A;+_gali\=menu-item-286\n AkamaiSiemResponseHeaders=Mime-Version:+1.0\nContent-Type:+text/html\nContent-Length:+177\nCache-Control:+max-age\=0\nDate:+Thu,+24+Aug+2023+15:33:14+GMT\nConnection:+keep-alive\nServer-Timing:+cdn-cache;+desc\=MISS\nServer-Timing:+edge;+dur\=770\nServer-Timing:+origin;+dur\=0\nServer-Timing:+ak_p;+desc\=\""1692891194202_388762126_576014970_76973_14437_154_0_7\"";dur\=1\n AkamaiSiemResponseStatus=503 AkamaiSiemContinent=AS AkamaiSiemCountry=IN AkamaiSiemCity=MUMBAI AkamaiSiemRegion=MH AkamaiSiemASN=55836",,,[49.37.133.207],,Unidentified,,,
2023-08-24T15:34:18.256218700Z,"CEF:0|Akamai|akamai_siem|1.0|detect|Activity detected|5|act=alert app=h2 c6a2Label=Source IPv6 Address cs1=IPBLOCK-BURST4-227854 cs1Label=Rules cs2=IP 49.37.133.207 recently having excessive BURST qualification(4) rate on category bucket(3,Origin Error)) cs2Label=Rule Messages cs3=1 message units per second cs3Label=Rule Data cs4Label=Rule Selectors cs5Label=Client Reputation cs6Label=API ID devicePayloadId=2255467f dhost=www.securityfinance.com dpt=443 flexString1=90182 flexString1Label=Security Config Id flexString2=qik1_204703 flexString2Label=Firewall Policy Id out=177 request=https://www.securityfinance.com/wp-content/uploads/2018/05/logo-white-300x56.png requestMethod=GET src=49.37.133.207 start=1692891194 AkamaiSiemRuleTags=IPBLOCK/ADAPTIVE/BURST AkamaiSiemTLSVersion=tls1.3 AkamaiSiemRequestHeaders=Host:+www.securityfinance.com\nAccept:+image/webp,image/avif,video/*;q\=0.8,image/png,image/svg+xml,image/*;q\=0.8,*/*;q\=0.5\nsec-fetch-site:+same-origin\nsec-fetch-dest:+image\nAccept-Language:+en-IN,en-GB;q\=0.9,en;q\=0.8\nsec-fetch-mode:+no-cors\nUser-Agent:+Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_15_7)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/16.5+Safari/605.1.15\nReferer:+https://www.securityfinance.com/locations/\nAccept-Encoding:+gzip,+deflate,+br\nCookie:+_fbp\=fb.1.1692891141072.1170331333;+_ga\=GA1.2.528634851.1692890905;+_ga_ZF2362WX62\=GS1.1.1692890905.1.1.1692891191.60.0.0;+_gcl_au\=1.1.331379330.1692891141;+_gid\=GA1.2.609272009.1692891130;+_uetsid\=6a923c80429311ee9b7257d5b42f63f2;+_uetvid\=6a921c20429311ee8a5907eeb7c5b498;+_vwo_uuid_v2\=D32847E8F6D66A23AEF058A26E5A13A6C|ed40eae91b37128ceb3917e67becf2f2;+AKA_A2\=A;+_gali\=menu-item-286\n AkamaiSiemResponseHeaders=Mime-Version:+1.0\nContent-Type:+text/html\nContent-Length:+177\nCache-Control:+max-age\=0\nDate:+Thu,+24+Aug+2023+15:33:14+GMT\nConnection:+keep-alive\nServer-Timing:+cdn-cache;+desc\=MISS\nServer-Timing:+edge;+dur\=704\nServer-Timing:+origin;+dur\=0\nServer-Timing:+ak_p;+desc\=\""1692891193460_388762126_576013951_73814_17217_174_0_15\"";dur\=1\n AkamaiSiemResponseStatus=503 AkamaiSiemContinent=AS AkamaiSiemCountry=IN AkamaiSiemCity=MUMBAI AkamaiSiemRegion=MH AkamaiSiemASN=55836",,,[49.37.133.207],,Unidentified,,,
2023-08-24T15:32:16.302853200Z,"CEF:0|Akamai|akamai_siem|1.0|detect|Activity detected|5|act=alert app=h2 c6a2Label=Source IPv6 Address cs1=3990011,IPBLOCK-BURST4-227854 cs1Label=Rules cs2=Unknown Bots (Declared Bots),IP 47.128.26.176 recently having excessive BURST qualification(4) rate on category bucket(3,Origin Error)) cs2Label=Rule Messages cs3=spider_3E06B63CF73A2F52C755FC5FFE75E091,14 message units per second cs3Label=Rule Data cs4Label=Rule Selectors cs5Label=Client Reputation cs6Label=API ID devicePayloadId=2167576f dhost=www.securityfinance.com dpt=443 flexString1=90182 flexString1Label=Security Config Id flexString2=qik1_204703 flexString2Label=Firewall Policy Id out=177 request=https://www.securityfinance.com/lib/js/comment-reply.min.js requestMethod=GET src=47.128.26.176 start=1692891078 AkamaiSiemRuleVersions=1 AkamaiSiemRuleTags=AKAMAI/BOT/UNKNOWN_BOT,IPBLOCK/ADAPTIVE/BURST AkamaiSiemTLSVersion=tls1.2 AkamaiSiemRequestHeaders=Host:+www.securityfinance.com\nUser-Agent:+Mozilla/5.0+(Linux;+Android+5.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Mobile+Safari/537.36+(compatible;+Bytespider;+spider-feedback@bytedance.com)\nAccept-Language:+en-US,en;q\=0.5\nAccept:+*/*\nReferer:+https://www.securityfinance.com/locations/west-frankfort-il-0839/\nAccept-Encoding:+gzip,+deflate\nCookie:+AKA_A2\=A;+_vwo_uuid_v2\=D1940C5A0D35419752F5DC65B05CAE7AF|41a6ed644846a0edcf378c96f39ab4f7\n AkamaiSiemResponseHeaders=Mime-Version:+1.0\nContent-Type:+text/html\nContent-Length:+177\nCache-Control:+max-age\=0\nDate:+Thu,+24+Aug+2023+15:31:18+GMT\nConnection:+keep-alive\nServer-Timing:+cdn-cache;+desc\=MISS\nServer-Timing:+edge;+dur\=121\nServer-Timing:+origin;+dur\=0\nServer-Timing:+ak_p;+desc\=\""1692891078269_389065869_560420719_12028_9421_1_0_219\"";dur\=1\n AkamaiSiemResponseStatus=503 AkamaiSiemContinent=AS AkamaiSiemCountry=SG AkamaiSiemCity=SINGAPORE AkamaiSiemASN=16509",,[spider-feedback@bytedance.com],[47.128.26.176],,Unidentified,,,
2023-08-24T15:32:16.302853200Z,"CEF:0|Akamai|akamai_siem|1.0|detect|Activity detected|5|act=alert app=h2 c6a2Label=Source IPv6 Address cs1=3990011,IPBLOCK-BURST4-227854 cs1Label=Rules cs2=Unknown Bots (Declared Bots),IP 47.128.26.176 recently having excessive BURST qualification(4) rate on category bucket(3,Origin Error)) cs2Label=Rule Messages cs3=spider_3E06B63CF73A2F52C755FC5FFE75E091,16 message units per second cs3Label=Rule Data cs4Label=Rule Selectors cs5Label=Client Reputation cs6Label=API ID devicePayloadId=21676e0a dhost=www.securityfinance.com dpt=443 flexString1=90182 flexString1Label=Security Config Id flexString2=qik1_204703 flexString2Label=Firewall Policy Id out=177 request=https://www.securityfinance.com/lib/js/dist/vendor/wp-polyfill-inert.min.js requestMethod=GET src=47.128.26.176 start=1692891079 AkamaiSiemRuleVersions=1 AkamaiSiemRuleTags=AKAMAI/BOT/UNKNOWN_BOT,IPBLOCK/ADAPTIVE/BURST AkamaiSiemTLSVersion=tls1.2 AkamaiSiemRequestHeaders=Host:+www.securityfinance.com\nUser-Agent:+Mozilla/5.0+(Linux;+Android+5.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Mobile+Safari/537.36+(compatible;+Bytespider;+spider-feedback@bytedance.com)\nAccept-Language:+en-US,en;q\=0.5\nAccept:+*/*\nReferer:+https://www.securityfinance.com/locations/west-frankfort-il-0839/\nAccept-Encoding:+gzip,+deflate\nCookie:+AKA_A2\=A;+_vwo_uuid_v2\=D1940C5A0D35419752F5DC65B05CAE7AF|41a6ed644846a0edcf378c96f39ab4f7\n AkamaiSiemResponseHeaders=Mime-Version:+1.0\nContent-Type:+text/html\nContent-Length:+177\nCache-Control:+max-age\=0\nDate:+Thu,+24+Aug+2023+15:31:19+GMT\nConnection:+keep-alive\nServer-Timing:+cdn-cache;+desc\=MISS\nServer-Timing:+edge;+dur\=134\nServer-Timing:+origin;+dur\=0\nServer-Timing:+ak_p;+desc\=\""1692891078921_389065869_560426506_13342_9296_1_0_219\"";dur\=1\n AkamaiSiemResponseStatus=503 AkamaiSiemContinent=AS AkamaiSiemCountry=SG AkamaiSiemCity=SINGAPORE AkamaiSiemASN=16509",,[spider-feedback@bytedance.com],[47.128.26.176],,Unidentified,,,
2023-08-24T15:32:16.302853200Z,"CEF:0|Akamai|akamai_siem|1.0|detect|Activity detected|5|act=alert app=h2 c6a2Label=Source IPv6 Address cs1=3990011,IPBLOCK-BURST4-227854 cs1Label=Rules cs2=Unknown Bots (Declared Bots),IP 47.128.26.176 recently having excessive BURST qualification(4) rate on category bucket(3,Origin Error)) cs2Label=Rule Messages cs3=spider_3E06B63CF73A2F52C755FC5FFE75E091,15 message units per second cs3Label=Rule Data cs4Label=Rule Selectors cs5Label=Client Reputation cs6Label=API ID devicePayloadId=2167629f dhost=www.securityfinance.com dpt=443 flexString1=90182 flexString1Label=Security Config Id flexString2=qik1_204703 flexString2Label=Firewall Policy Id out=177 request=https://www.securityfinance.com/core/views/d59ef54570/js/jquery.mask.min.js requestMethod=GET src=47.128.26.176 start=1692891078 AkamaiSiemRuleVersions=1 AkamaiSiemRuleTags=AKAMAI/BOT/UNKNOWN_BOT,IPBLOCK/ADAPTIVE/BURST AkamaiSiemTLSVersion=tls1.2 AkamaiSiemRequestHeaders=Host:+www.securityfinance.com\nUser-Agent:+Mozilla/5.0+(Linux;+Android+5.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Mobile+Safari/537.36+(compatible;+Bytespider;+spider-feedback@bytedance.com)\nAccept-Language:+en-US,en;q\=0.5\nAccept:+*/*\nReferer:+https://www.securityfinance.com/locations/west-frankfort-il-0839/\nAccept-Encoding:+gzip,+deflate\nCookie:+AKA_A2\=A;+_vwo_uuid_v2\=D1940C5A0D35419752F5DC65B05CAE7AF|41a6ed644846a0edcf378c96f39ab4f7\n AkamaiSiemResponseHeaders=Mime-Version:+1.0\nContent-Type:+text/html\nContent-Length:+177\nCache-Control:+max-age\=0\nDate:+Thu,+24+Aug+2023+15:31:18+GMT\nConnection:+keep-alive\nServer-Timing:+cdn-cache;+desc\=MISS\nServer-Timing:+edge;+dur\=138\nServer-Timing:+origin;+dur\=0\nServer-Timing:+ak_p;+desc\=\""1692891078594_389065869_560423583_13707_10036_1_0_219\"";dur\=1\n AkamaiSiemResponseStatus=503 AkamaiSiemContinent=AS AkamaiSiemCountry=SG AkamaiSiemCity=SINGAPORE AkamaiSiemASN=16509",,[spider-feedback@bytedance.com],[47.128.26.176],,Unidentified,,,
2023-08-24T15:32:16.302853200Z,"CEF:0|Akamai|akamai_siem|1.0|detect|Activity detected|5|act=alert app=h2 c6a2Label=Source IPv6 Address cs1=3990011,IPBLOCK-BURST4-227854 cs1Label=Rules cs2=Unknown Bots (Declared Bots),IP 47.128.26.176 recently having excessive BURST qualification(4) rate on category bucket(3,Origin Error)) cs2Label=Rule Messages cs3=spider_3E06B63CF73A2F52C755FC5FFE75E091,17 message units per second cs3Label=Rule Data cs4Label=Rule Selectors cs5Label=Client Reputation cs6Label=API ID devicePayloadId=21674d8d dhost=www.securityfinance.com dpt=443 flexString1=90182 flexString1Label=Security Config Id flexString2=qik1_204703 flexString2Label=Firewall Policy Id out=177 request=https://www.securityfinance.com/core/cache/autoptimize/js/autoptimize_single_93d421fd7576b0ca9c359ffe2fa16113.js requestMethod=GET src=47.128.26.176 start=1692891078 AkamaiSiemRuleVersions=1 AkamaiSiemRuleTags=AKAMAI/BOT/UNKNOWN_BOT,IPBLOCK/ADAPTIVE/BURST AkamaiSiemTLSVersion=tls1.2 AkamaiSiemRequestHeaders=Host:+www.securityfinance.com\nUser-Agent:+Mozilla/5.0+(Linux;+Android+5.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Mobile+Safari/537.36+(compatible;+Bytespider;+spider-feedback@bytedance.com)\nAccept-Language:+en-US,en;q\=0.5\nAccept:+*/*\nReferer:+https://www.securityfinance.com/locations/west-frankfort-il-0839/\nAccept-Encoding:+gzip,+deflate\nCookie:+AKA_A2\=A;+_vwo_uuid_v2\=D1940C5A0D35419752F5DC65B05CAE7AF|41a6ed644846a0edcf378c96f39ab4f7\n AkamaiSiemResponseHeaders=Mime-Version:+1.0\nContent-Type:+text/html\nContent-Length:+177\nCache-Control:+max-age\=0\nDate:+Thu,+24+Aug+2023+15:31:18+GMT\nConnection:+keep-alive\nServer-Timing:+cdn-cache;+desc\=MISS\nServer-Timing:+edge;+dur\=175\nServer-Timing:+origin;+dur\=0\nServer-Timing:+ak_p;+desc\=\""1692891077978_389065869_560418189_17430_8489_1_0_219\"";dur\=1\n AkamaiSiemResponseStatus=503 AkamaiSiemContinent=AS AkamaiSiemCountry=SG AkamaiSiemCity=SINGAPORE AkamaiSiemASN=16509",,[spider-feedback@bytedance.com],[47.128.26.176],,Unidentified,,,
2023-08-24T15:32:16.302853200Z,"CEF:0|Akamai|akamai_siem|1.0|detect|Activity detected|5|act=alert app=h2 c6a2Label=Source IPv6 Address cs1=3990011,IPBLOCK-BURST4-227854 cs1Label=Rules cs2=Unknown Bots (Declared Bots),IP 47.128.26.176 recently having excessive BURST qualification(4) rate on category bucket(3,Origin Error)) cs2Label=Rule Messages cs3=spider_3E06B63CF73A2F52C755FC5FFE75E091,14 message units per second cs3Label=Rule Data cs4Label=Rule Selectors cs5Label=Client Reputation cs6Label=API ID devicePayloadId=2169217f dhost=www.securityfinance.com dpt=443 flexString1=90182 flexString1Label=Security Config Id flexString2=qik1_204703 flexString2Label=Firewall Policy Id out=0 request=https://www.securityfinance.com/lib/js/dist/dom-ready.min.js requestMethod=GET src=47.128.26.176 start=1692891101 AkamaiSiemRuleVersions=1 AkamaiSiemRuleTags=AKAMAI/BOT/UNKNOWN_BOT,IPBLOCK/ADAPTIVE/BURST AkamaiSiemTLSVersion=tls1.2 AkamaiSiemRequestHeaders=Host:+www.securityfinance.com\nUser-Agent:+Mozilla/5.0+(Linux;+Android+5.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Mobile+Safari/537.36+(compatible;+Bytespider;+spider-feedback@bytedance.com)\nAccept-Language:+en-US,en;q\=0.5\nAccept:+*/*\nReferer:+https://www.securityfinance.com/locations/west-frankfort-il-0839/\nAccept-Encoding:+gzip,+deflate\nCookie:+AKA_A2\=A;+_vwo_uuid_v2\=D1940C5A0D35419752F5DC65B05CAE7AF|41a6ed644846a0edcf378c96f39ab4f7\n AkamaiSiemResponseHeaders=Mime-Version:+1.0\nContent-Type:+text/html\nContent-Length:+177\nCache-Control:+max-age\=0\nDate:+Thu,+24+Aug+2023+15:31:41+GMT\nConnection:+keep-alive\nServer-Timing:+cdn-cache;+desc\=MISS\nServer-Timing:+edge;+dur\=10151\nServer-Timing:+origin;+dur\=0\nServer-Timing:+ak_p;+desc\=\""1692891091814_389065869_560537983_1013104_9105_1_0_219\"";dur\=1\n AkamaiSiemResponseStatus=503 AkamaiSiemContinent=AS AkamaiSiemCountry=SG AkamaiSiemCity=SINGAPORE AkamaiSiemASN=16509",,[spider-feedback@bytedance.com],[47.128.26.176],,Unidentified,,,
2023-08-24T15:24:07.724603300Z,"CEF:0|Akamai|akamai_siem|1.0|detect|Activity detected|5|act=alert app=h2 c6a2Label=Source IPv6 Address cs1=3900013,IPBLOCK-BURST4-227854 cs1Label=Rules cs2=Originates from Cloud IaaS Provider Network,IP 34.240.99.106 recently having excessive BURST qualification(4) rate on category bucket(3,Origin Error)) cs2Label=Rule Messages cs3=Request from Cloud IaaS, ASNUM 16509,51 message units per second cs3Label=Rule Data cs4Label=Rule Selectors cs5Label=Client Reputation cs6Label=API ID devicePayloadId=6ab33de0 dhost=www.securityfinance.com dpt=443 flexString1=90182 flexString1Label=Security Config Id flexString2=qik1_204703 flexString2Label=Firewall Policy Id out=176 request=https://www.securityfinance.com/storage/2018/05/icon-seasonal-expenses.png requestMethod=GET src=34.240.99.106 start=1692890606 AkamaiSiemRuleVersions=1 AkamaiSiemRuleTags=AKAMAI/BOT/REQUEST_ANOMALY,IPBLOCK/ADAPTIVE/BURST AkamaiSiemTLSVersion=tls1.3 AkamaiSiemRequestHeaders=Host:+www.securityfinance.com\nSec-CH-UA:\nsec-ch-ua-mobile:+?0\nUser-Agent:+Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/106.0.0.0+Safari/537.36\nsec-ch-ua-platform:\nAccept:+image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q\=0.8\nsec-fetch-site:+same-origin\nsec-fetch-mode:+no-cors\nsec-fetch-dest:+image\nReferer:+https://www.securityfinance.com/\nAccept-Encoding:+gzip,+deflate,+br\nAccept-Language:+en-US\nCookie:+_vwo_uuid_v2\=DC61AB36BA1F86EA33CB7753A8864A751|244761054ebec19105e4d62c32d18d1c\n AkamaiSiemResponseHeaders=Mime-Version:+1.0\nContent-Type:+text/html\nContent-Length:+176\nCache-Control:+max-age\=0\nDate:+Thu,+24+Aug+2023+15:23:26+GMT\nConnection:+keep-alive\nServer-Timing:+cdn-cache;+desc\=HIT\nServer-Timing:+edge;+dur\=1\nServer-Timing:+ak_p;+desc\=\""1692890606644_1600414221_1790131680_18_8537_4_0_146\"";dur\=1\n AkamaiSiemResponseStatus=503 AkamaiSiemContinent=EU AkamaiSiemCountry=IE AkamaiSiemCity=DUBLIN AkamaiSiemASN=16509",,,[34.240.99.106],,Unidentified,,,
2023-08-24T15:24:07.724603300Z,"CEF:0|Akamai|akamai_siem|1.0|detect|Activity detected|5|act=alert app=h2 c6a2Label=Source IPv6 Address cs1=3900013,IPBLOCK-BURST4-227854 cs1Label=Rules cs2=Originates from Cloud IaaS Provider Network,IP 34.240.99.106 recently having excessive BURST qualification(4) rate on category bucket(3,Origin Error)) cs2Label=Rule Messages cs3=Request from Cloud IaaS, ASNUM 16509,51 message units per second cs3Label=Rule Data cs4Label=Rule Selectors cs5Label=Client Reputation cs6Label=API ID devicePayloadId=6ab33c9f dhost=www.securityfinance.com dpt=443 flexString1=90182 flexString1Label=Security Config Id flexString2=qik1_204703 flexString2Label=Firewall Policy Id out=177 request=https://www.securityfinance.com/storage/2018/05/icon-moving-costs.png requestMethod=GET src=34.240.99.106 start=1692890606 AkamaiSiemRuleVersions=1 AkamaiSiemRuleTags=AKAMAI/BOT/REQUEST_ANOMALY,IPBLOCK/ADAPTIVE/BURST AkamaiSiemTLSVersion=tls1.3 AkamaiSiemRequestHeaders=Host:+www.securityfinance.com\nSec-CH-UA:\nsec-ch-ua-mobile:+?0\nUser-Agent:+Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/106.0.0.0+Safari/537.36\nsec-ch-ua-platform:\nAccept:+image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q\=0.8\nsec-fetch-site:+same-origin\nsec-fetch-mode:+no-cors\nsec-fetch-dest:+image\nReferer:+https://www.securityfinance.com/\nAccept-Encoding:+gzip,+deflate,+br\nAccept-Language:+en-US\nCookie:+_vwo_uuid_v2\=DC61AB36BA1F86EA33CB7753A8864A751|244761054ebec19105e4d62c32d18d1c\n AkamaiSiemResponseHeaders=Mime-Version:+1.0\nContent-Type:+text/html\nContent-Length:+177\nCache-Control:+max-age\=0\nDate:+Thu,+24+Aug+2023+15:23:26+GMT\nConnection:+keep-alive\nServer-Timing:+cdn-cache;+desc\=HIT\nServer-Timing:+edge;+dur\=1\nServer-Timing:+ak_p;+desc\=\""1692890606550_1600414221_1790131359_17_9052_2_0_146\"";dur\=1\n AkamaiSiemResponseStatus=503 AkamaiSiemContinent=EU AkamaiSiemCountry=IE AkamaiSiemCity=DUBLIN AkamaiSiemASN=16509",,,[34.240.99.106],,Unidentified,,,
2023-08-24T15:24:07.724603300Z,"CEF:0|Akamai|akamai_siem|1.0|detect|Activity detected|5|act=alert app=h2 c6a2Label=Source IPv6 Address cs1=3900013,IPBLOCK-BURST4-227854 cs1Label=Rules cs2=Originates from Cloud IaaS Provider Network,IP 34.240.99.106 recently having excessive BURST qualification(4) rate on category bucket(3,Origin Error)) cs2Label=Rule Messages cs3=Request from Cloud IaaS, ASNUM 16509,51 message units per second cs3Label=Rule Data cs4Label=Rule Selectors cs5Label=Client Reputation cs6Label=API ID devicePayloadId=6ab33e5a dhost=www.securityfinance.com dpt=443 flexString1=90182 flexString1Label=Security Config Id flexString2=qik1_204703 flexString2Label=Firewall Policy Id out=177 request=https://www.securityfinance.com/storage/2018/05/logo-sunbelt.png requestMethod=GET src=34.240.99.106 start=1692890606 AkamaiSiemRuleVersions=1 AkamaiSiemRuleTags=AKAMAI/BOT/REQUEST_ANOMALY,IPBLOCK/ADAPTIVE/BURST AkamaiSiemTLSVersion=tls1.3 AkamaiSiemRequestHeaders=Host:+www.securityfinance.com\nSec-CH-UA:\nsec-ch-ua-mobile:+?0\nUser-Agent:+Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/106.0.0.0+Safari/537.36\nsec-ch-ua-platform:\nAccept:+image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q\=0.8\nsec-fetch-site:+same-origin\nsec-fetch-mode:+no-cors\nsec-fetch-dest:+image\nReferer:+https://www.securityfinance.com/\nAccept-Encoding:+gzip,+deflate,+br\nAccept-Language:+en-US\nCookie:+_vwo_uuid_v2\=DC61AB36BA1F86EA33CB7753A8864A751|244761054ebec19105e4d62c32d18d1c;+_gcl_au\=1.1.809368059.1692890607\n AkamaiSiemResponseHeaders=Mime-Version:+1.0\nContent-Type:+text/html\nContent-Length:+177\nCache-Control:+max-age\=0\nDate:+Thu,+24+Aug+2023+15:23:26+GMT\nConnection:+keep-alive\nServer-Timing:+cdn-cache;+desc\=HIT\nServer-Timing:+edge;+dur\=1\nServer-Timing:+ak_p;+desc\=\""1692890606685_1600414221_1790131802_124_10130_4_0_146\"";dur\=1\n AkamaiSiemResponseStatus=503 AkamaiSiemContinent=EU AkamaiSiemCountry=IE AkamaiSiemCity=DUBLIN AkamaiSiemASN=16509",,,[34.240.99.106],,Unidentified,,,
2023-08-24T15:24:07.724603300Z,"CEF:0|Akamai|akamai_siem|1.0|detect|Activity detected|5|act=alert app=h2 c6a2Label=Source IPv6 Address cs1=3900013,IPBLOCK-BURST4-227854 cs1Label=Rules cs2=Originates from Cloud IaaS Provider Network,IP 34.240.99.106 recently having excessive BURST qualification(4) rate on category bucket(3,Origin Error)) cs2Label=Rule Messages cs3=Request from Cloud IaaS, ASNUM 16509,51 message units per second cs3Label=Rule Data cs4Label=Rule Selectors cs5Label=Client Reputation cs6Label=API ID devicePayloadId=6ab33dff dhost=www.securityfinance.com dpt=443 flexString1=90182 flexString1Label=Security Config Id flexString2=qik1_204703 flexString2Label=Firewall Policy Id out=177 request=https://www.securityfinance.com/wp-content/uploads/2018/05/icon-consumer-education-2.png requestMethod=GET src=34.240.99.106 start=1692890606 AkamaiSiemRuleVersions=1 AkamaiSiemRuleTags=AKAMAI/BOT/REQUEST_ANOMALY,IPBLOCK/ADAPTIVE/BURST AkamaiSiemTLSVersion=tls1.3 AkamaiSiemRequestHeaders=Host:+www.securityfinance.com\nSec-CH-UA:\nsec-ch-ua-mobile:+?0\nUser-Agent:+Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/106.0.0.0+Safari/537.36\nsec-ch-ua-platform:\nAccept:+image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q\=0.8\nsec-fetch-site:+same-origin\nsec-fetch-mode:+no-cors\nsec-fetch-dest:+image\nReferer:+https://www.securityfinance.com/\nAccept-Encoding:+gzip,+deflate,+br\nAccept-Language:+en-US\nCookie:+_vwo_uuid_v2\=DC61AB36BA1F86EA33CB7753A8864A751|244761054ebec19105e4d62c32d18d1c\n AkamaiSiemResponseHeaders=Mime-Version:+1.0\nContent-Type:+text/html\nContent-Length:+177\nCache-Control:+max-age\=0\nDate:+Thu,+24+Aug+2023+15:23:26+GMT\nConnection:+keep-alive\nServer-Timing:+cdn-cache;+desc\=HIT\nServer-Timing:+edge;+dur\=1\nServer-Timing:+ak_p;+desc\=\""1692890606655_1600414221_1790131711_109_10326_3_0_146\"";dur\=1\n AkamaiSiemResponseStatus=503 AkamaiSiemContinent=EU AkamaiSiemCountry=IE AkamaiSiemCity=DUBLIN AkamaiSiemASN=16509",,,[34.240.99.106],,Unidentified,,,
